year,month,item_name,total_sales
2014,3,Pringles Snak Stacks Variety,2996.0
2014,4,Pringles Snak Stacks Variety,2842.0
2014,5,Pringles Snak Stacks Variety,3906.0
2014,6,Pringles Snak Stacks Variety,3332.0
2014,7,Pringles Snak Stacks Variety,4172.0
2014,8,Pringles Snak Stacks Variety,4970.0
2014,9,Pringles Snak Stacks Variety,4396.0
2014,10,Pringles Snak Stacks Variety,3878.0
2014,11,Pringles Snak Stacks Variety,3038.0
2014,12,Pringles Snak Stacks Variety,3206.0
2015,1,Pringles Snak Stacks Variety,3766.0
2015,2,Pringles Snak Stacks Variety,2702.0
2015,3,Pringles Snak Stacks Variety,3360.0
2015,4,Pringles Snak Stacks Variety,4816.0
2015,5,Pringles Snak Stacks Variety,4466.0
2015,6,Pringles Snak Stacks Variety,3808.0
2015,7,Pringles Snak Stacks Variety,4424.0
2015,8,Pringles Snak Stacks Variety,3794.0
2015,9,Pringles Snak Stacks Variety,3696.0
2015,10,Pringles Snak Stacks Variety,3794.0
2015,11,Pringles Snak Stacks Variety,3556.0
2015,12,Pringles Snak Stacks Variety,2744.0
2016,1,Pringles Snak Stacks Variety,3668.0
2016,2,Pringles Snak Stacks Variety,3654.0
2016,3,Pringles Snak Stacks Variety,4354.0
2016,4,Pringles Snak Stacks Variety,4116.0
2016,5,Pringles Snak Stacks Variety,4410.0
2016,6,Pringles Snak Stacks Variety,3724.0
2016,7,Pringles Snak Stacks Variety,5208.0
2016,8,Pringles Snak Stacks Variety,4284.0
2016,9,Pringles Snak Stacks Variety,4172.0
2016,10,Pringles Snak Stacks Variety,3388.0
2016,11,Pringles Snak Stacks Variety,2884.0
2016,12,Pringles Snak Stacks Variety,3332.0
2017,1,Pringles Snak Stacks Variety,4746.0
2017,2,Pringles Snak Stacks Variety,3500.0
2017,3,Pringles Snak Stacks Variety,3570.0
2017,4,Pringles Snak Stacks Variety,3276.0
2017,5,Pringles Snak Stacks Variety,4144.0
2017,6,Pringles Snak Stacks Variety,3780.0
2017,7,Pringles Snak Stacks Variety,3402.0
2017,8,Pringles Snak Stacks Variety,3864.0
2017,9,Pringles Snak Stacks Variety,3598.0
2017,10,Pringles Snak Stacks Variety,3780.0
2017,11,Pringles Snak Stacks Variety,2632.0
2017,12,Pringles Snak Stacks Variety,3598.0
2018,1,Pringles Snak Stacks Variety,4032.0
2018,2,Pringles Snak Stacks Variety,3864.0
2018,3,Pringles Snak Stacks Variety,4312.0
2018,4,Pringles Snak Stacks Variety,3332.0
2018,5,Pringles Snak Stacks Variety,3668.0
2018,6,Pringles Snak Stacks Variety,4144.0
2018,7,Pringles Snak Stacks Variety,4704.0
2018,8,Pringles Snak Stacks Variety,2898.0
2018,9,Pringles Snak Stacks Variety,2590.0
2018,10,Pringles Snak Stacks Variety,2828.0
2018,11,Pringles Snak Stacks Variety,4270.0
2018,12,Pringles Snak Stacks Variety,3724.0
2019,1,Pringles Snak Stacks Variety,4410.0
2019,2,Pringles Snak Stacks Variety,3780.0
2019,3,Pringles Snak Stacks Variety,4620.0
2019,4,Pringles Snak Stacks Variety,4578.0
2019,5,Pringles Snak Stacks Variety,3892.0
2019,6,Pringles Snak Stacks Variety,3332.0
2019,7,Pringles Snak Stacks Variety,3528.0
2019,8,Pringles Snak Stacks Variety,4242.0
2019,9,Pringles Snak Stacks Variety,4690.0
2019,10,Pringles Snak Stacks Variety,3640.0
2019,11,Pringles Snak Stacks Variety,3458.0
2019,12,Pringles Snak Stacks Variety,3892.0
2020,1,Pringles Snak Stacks Variety,4200.0
2020,2,Pringles Snak Stacks Variety,3248.0
2020,3,Pringles Snak Stacks Variety,3948.0
2020,4,Pringles Snak Stacks Variety,5054.0
2020,5,Pringles Snak Stacks Variety,4256.0
2020,6,Pringles Snak Stacks Variety,4018.0
2020,7,Pringles Snak Stacks Variety,4382.0
2020,8,Pringles Snak Stacks Variety,4578.0
2020,9,Pringles Snak Stacks Variety,3864.0
2020,10,Pringles Snak Stacks Variety,3248.0
2020,11,Pringles Snak Stacks Variety,3430.0
2020,12,Pringles Snak Stacks Variety,3668.0
2021,1,Pringles Snak Stacks Variety,2926.0
2014,1,Propel Zero Variety 20 oz,2336.0
2014,2,Propel Zero Variety 20 oz,2880.0
2014,3,Propel Zero Variety 20 oz,4576.0
2014,4,Propel Zero Variety 20 oz,4352.0
2014,5,Propel Zero Variety 20 oz,4448.0
2014,6,Propel Zero Variety 20 oz,4544.0
2014,7,Propel Zero Variety 20 oz,3792.0
2014,8,Propel Zero Variety 20 oz,4112.0
2014,9,Propel Zero Variety 20 oz,5504.0
2014,10,Propel Zero Variety 20 oz,4576.0
2014,11,Propel Zero Variety 20 oz,4256.0
2014,12,Propel Zero Variety 20 oz,4608.0
2015,1,Propel Zero Variety 20 oz,5280.0
2015,2,Propel Zero Variety 20 oz,3504.0
2015,3,Propel Zero Variety 20 oz,3664.0
2015,4,Propel Zero Variety 20 oz,4736.0
2015,5,Propel Zero Variety 20 oz,3648.0
2015,6,Propel Zero Variety 20 oz,3952.0
2015,7,Propel Zero Variety 20 oz,4560.0
2015,8,Propel Zero Variety 20 oz,5472.0
2015,9,Propel Zero Variety 20 oz,4928.0
2015,10,Propel Zero Variety 20 oz,4544.0
2015,11,Propel Zero Variety 20 oz,4784.0
2015,12,Propel Zero Variety 20 oz,5568.0
2016,1,Propel Zero Variety 20 oz,4400.0
2016,2,Propel Zero Variety 20 oz,4896.0
2016,3,Propel Zero Variety 20 oz,4640.0
2016,4,Propel Zero Variety 20 oz,4976.0
2016,5,Propel Zero Variety 20 oz,4256.0
2016,6,Propel Zero Variety 20 oz,4432.0
2016,7,Propel Zero Variety 20 oz,4960.0
2016,8,Propel Zero Variety 20 oz,4816.0
2016,9,Propel Zero Variety 20 oz,5504.0
2016,10,Propel Zero Variety 20 oz,4752.0
2016,11,Propel Zero Variety 20 oz,4208.0
2016,12,Propel Zero Variety 20 oz,3728.0
2017,1,Propel Zero Variety 20 oz,2864.0
2017,2,Propel Zero Variety 20 oz,3616.0
2017,3,Propel Zero Variety 20 oz,4688.0
2017,4,Propel Zero Variety 20 oz,3808.0
2017,5,Propel Zero Variety 20 oz,4720.0
2017,6,Propel Zero Variety 20 oz,4160.0
2017,7,Propel Zero Variety 20 oz,4064.0
2017,8,Propel Zero Variety 20 oz,3680.0
2017,9,Propel Zero Variety 20 oz,5024.0
2017,10,Propel Zero Variety 20 oz,5936.0
2017,11,Propel Zero Variety 20 oz,5664.0
2017,12,Propel Zero Variety 20 oz,2336.0
2018,1,Propel Zero Variety 20 oz,5584.0
2018,2,Propel Zero Variety 20 oz,3104.0
2018,3,Propel Zero Variety 20 oz,2784.0
2018,4,Propel Zero Variety 20 oz,4032.0
2018,5,Propel Zero Variety 20 oz,5456.0
2018,6,Propel Zero Variety 20 oz,3296.0
2018,7,Propel Zero Variety 20 oz,4144.0
2018,8,Propel Zero Variety 20 oz,4896.0
2018,9,Propel Zero Variety 20 oz,4384.0
2018,10,Propel Zero Variety 20 oz,4816.0
2018,11,Propel Zero Variety 20 oz,4048.0
2018,12,Propel Zero Variety 20 oz,4336.0
2019,1,Propel Zero Variety 20 oz,4400.0
2019,2,Propel Zero Variety 20 oz,4048.0
2019,3,Propel Zero Variety 20 oz,4528.0
2019,4,Propel Zero Variety 20 oz,4160.0
2019,5,Propel Zero Variety 20 oz,4144.0
2019,6,Propel Zero Variety 20 oz,3040.0
2019,7,Propel Zero Variety 20 oz,3472.0
2019,8,Propel Zero Variety 20 oz,3904.0
2019,9,Propel Zero Variety 20 oz,2496.0
2019,10,Propel Zero Variety 20 oz,5904.0
2019,11,Propel Zero Variety 20 oz,4064.0
2019,12,Propel Zero Variety 20 oz,2624.0
2020,1,Propel Zero Variety 20 oz,3536.0
2020,2,Propel Zero Variety 20 oz,5712.0
2020,3,Propel Zero Variety 20 oz,3136.0
2020,4,Propel Zero Variety 20 oz,3104.0
2020,5,Propel Zero Variety 20 oz,5568.0
2020,6,Propel Zero Variety 20 oz,3824.0
2020,7,Propel Zero Variety 20 oz,4192.0
2020,8,Propel Zero Variety 20 oz,4912.0
2020,9,Propel Zero Variety 20 oz,4864.0
2020,10,Propel Zero Variety 20 oz,4800.0
2020,11,Propel Zero Variety 20 oz,3648.0
2020,12,Propel Zero Variety 20 oz,4768.0
2021,1,Propel Zero Variety 20 oz,2688.0
2014,1,Pure Leaf Sweet Tea 8.5oz,2516.0
2014,2,Pure Leaf Sweet Tea 8.5oz,3553.0
2014,3,Pure Leaf Sweet Tea 8.5oz,4522.0
2014,4,Pure Leaf Sweet Tea 8.5oz,3961.0
2014,5,Pure Leaf Sweet Tea 8.5oz,4641.0
2014,6,Pure Leaf Sweet Tea 8.5oz,3655.0
2014,7,Pure Leaf Sweet Tea 8.5oz,6256.0
2014,8,Pure Leaf Sweet Tea 8.5oz,4862.0
2014,9,Pure Leaf Sweet Tea 8.5oz,5202.0
2014,10,Pure Leaf Sweet Tea 8.5oz,5270.0
2014,11,Pure Leaf Sweet Tea 8.5oz,4726.0
2014,12,Pure Leaf Sweet Tea 8.5oz,4641.0
2015,1,Pure Leaf Sweet Tea 8.5oz,3417.0
2015,2,Pure Leaf Sweet Tea 8.5oz,4777.0
2015,3,Pure Leaf Sweet Tea 8.5oz,5083.0
2015,4,Pure Leaf Sweet Tea 8.5oz,3383.0
2015,5,Pure Leaf Sweet Tea 8.5oz,4862.0
2015,6,Pure Leaf Sweet Tea 8.5oz,5151.0
2015,7,Pure Leaf Sweet Tea 8.5oz,4709.0
2015,8,Pure Leaf Sweet Tea 8.5oz,5270.0
2015,9,Pure Leaf Sweet Tea 8.5oz,2839.0
2015,10,Pure Leaf Sweet Tea 8.5oz,4743.0
2015,11,Pure Leaf Sweet Tea 8.5oz,4862.0
2015,12,Pure Leaf Sweet Tea 8.5oz,5916.0
2016,1,Pure Leaf Sweet Tea 8.5oz,4981.0
2016,2,Pure Leaf Sweet Tea 8.5oz,4794.0
2016,3,Pure Leaf Sweet Tea 8.5oz,3927.0
2016,4,Pure Leaf Sweet Tea 8.5oz,4675.0
2016,5,Pure Leaf Sweet Tea 8.5oz,4131.0
2016,6,Pure Leaf Sweet Tea 8.5oz,4607.0
2016,7,Pure Leaf Sweet Tea 8.5oz,5202.0
2016,8,Pure Leaf Sweet Tea 8.5oz,3825.0
2016,9,Pure Leaf Sweet Tea 8.5oz,4420.0
2016,10,Pure Leaf Sweet Tea 8.5oz,5083.0
2016,11,Pure Leaf Sweet Tea 8.5oz,5202.0
2016,12,Pure Leaf Sweet Tea 8.5oz,4896.0
2017,1,Pure Leaf Sweet Tea 8.5oz,4607.0
2017,2,Pure Leaf Sweet Tea 8.5oz,3349.0
2017,3,Pure Leaf Sweet Tea 8.5oz,5627.0
2017,4,Pure Leaf Sweet Tea 8.5oz,4879.0
2017,5,Pure Leaf Sweet Tea 8.5oz,4420.0
2017,6,Pure Leaf Sweet Tea 8.5oz,5304.0
2017,7,Pure Leaf Sweet Tea 8.5oz,2176.0
2017,8,Pure Leaf Sweet Tea 8.5oz,5287.0
2017,9,Pure Leaf Sweet Tea 8.5oz,4692.0
2017,10,Pure Leaf Sweet Tea 8.5oz,2754.0
2017,11,Pure Leaf Sweet Tea 8.5oz,4046.0
2017,12,Pure Leaf Sweet Tea 8.5oz,5270.0
2018,1,Pure Leaf Sweet Tea 8.5oz,4777.0
2018,2,Pure Leaf Sweet Tea 8.5oz,3876.0
2018,3,Pure Leaf Sweet Tea 8.5oz,3519.0
2018,4,Pure Leaf Sweet Tea 8.5oz,5491.0
2018,5,Pure Leaf Sweet Tea 8.5oz,3604.0
2018,6,Pure Leaf Sweet Tea 8.5oz,6222.0
2018,7,Pure Leaf Sweet Tea 8.5oz,4250.0
2018,8,Pure Leaf Sweet Tea 8.5oz,5389.0
2018,9,Pure Leaf Sweet Tea 8.5oz,4386.0
2018,10,Pure Leaf Sweet Tea 8.5oz,5525.0
2018,11,Pure Leaf Sweet Tea 8.5oz,5933.0
2018,12,Pure Leaf Sweet Tea 8.5oz,5729.0
2019,1,Pure Leaf Sweet Tea 8.5oz,5304.0
2019,2,Pure Leaf Sweet Tea 8.5oz,4403.0
2019,3,Pure Leaf Sweet Tea 8.5oz,4386.0
2019,4,Pure Leaf Sweet Tea 8.5oz,5066.0
2019,5,Pure Leaf Sweet Tea 8.5oz,3587.0
2019,6,Pure Leaf Sweet Tea 8.5oz,4012.0
2019,7,Pure Leaf Sweet Tea 8.5oz,5661.0
2019,8,Pure Leaf Sweet Tea 8.5oz,3910.0
2019,9,Pure Leaf Sweet Tea 8.5oz,4063.0
2019,10,Pure Leaf Sweet Tea 8.5oz,5457.0
2019,11,Pure Leaf Sweet Tea 8.5oz,3978.0
2019,12,Pure Leaf Sweet Tea 8.5oz,3145.0
2020,1,Pure Leaf Sweet Tea 8.5oz,4794.0
2020,2,Pure Leaf Sweet Tea 8.5oz,4828.0
2020,3,Pure Leaf Sweet Tea 8.5oz,6222.0
2020,4,Pure Leaf Sweet Tea 8.5oz,2652.0
2020,5,Pure Leaf Sweet Tea 8.5oz,5236.0
2020,6,Pure Leaf Sweet Tea 8.5oz,4352.0
2020,7,Pure Leaf Sweet Tea 8.5oz,4505.0
2020,8,Pure Leaf Sweet Tea 8.5oz,4981.0
2020,9,Pure Leaf Sweet Tea 8.5oz,4811.0
2020,10,Pure Leaf Sweet Tea 8.5oz,5151.0
2020,11,Pure Leaf Sweet Tea 8.5oz,5151.0
2020,12,Pure Leaf Sweet Tea 8.5oz,3706.0
2021,1,Pure Leaf Sweet Tea 8.5oz,3434.0
2014,1,Pure Leaf Unsweetened Tea 18.5oz,1819.0
2014,2,Pure Leaf Unsweetened Tea 18.5oz,4267.0
2014,3,Pure Leaf Unsweetened Tea 18.5oz,5763.0
2014,4,Pure Leaf Unsweetened Tea 18.5oz,4641.0
2014,5,Pure Leaf Unsweetened Tea 18.5oz,4029.0
2014,6,Pure Leaf Unsweetened Tea 18.5oz,3485.0
2014,7,Pure Leaf Unsweetened Tea 18.5oz,5899.0
2014,8,Pure Leaf Unsweetened Tea 18.5oz,4556.0
2014,9,Pure Leaf Unsweetened Tea 18.5oz,5236.0
2014,10,Pure Leaf Unsweetened Tea 18.5oz,4148.0
2014,11,Pure Leaf Unsweetened Tea 18.5oz,4063.0
2014,12,Pure Leaf Unsweetened Tea 18.5oz,3179.0
2015,1,Pure Leaf Unsweetened Tea 18.5oz,4777.0
2015,2,Pure Leaf Unsweetened Tea 18.5oz,5542.0
2015,3,Pure Leaf Unsweetened Tea 18.5oz,4573.0
2015,4,Pure Leaf Unsweetened Tea 18.5oz,5899.0
2015,5,Pure Leaf Unsweetened Tea 18.5oz,4879.0
2015,6,Pure Leaf Unsweetened Tea 18.5oz,5032.0
2015,7,Pure Leaf Unsweetened Tea 18.5oz,5134.0
2015,8,Pure Leaf Unsweetened Tea 18.5oz,3162.0
2015,9,Pure Leaf Unsweetened Tea 18.5oz,4879.0
2015,10,Pure Leaf Unsweetened Tea 18.5oz,5525.0
2015,11,Pure Leaf Unsweetened Tea 18.5oz,4811.0
2015,12,Pure Leaf Unsweetened Tea 18.5oz,5423.0
2016,1,Pure Leaf Unsweetened Tea 18.5oz,3519.0
2016,2,Pure Leaf Unsweetened Tea 18.5oz,4284.0
2016,3,Pure Leaf Unsweetened Tea 18.5oz,4335.0
2016,4,Pure Leaf Unsweetened Tea 18.5oz,5083.0
2016,5,Pure Leaf Unsweetened Tea 18.5oz,4590.0
2016,6,Pure Leaf Unsweetened Tea 18.5oz,2754.0
2016,7,Pure Leaf Unsweetened Tea 18.5oz,4165.0
2016,8,Pure Leaf Unsweetened Tea 18.5oz,3383.0
2016,9,Pure Leaf Unsweetened Tea 18.5oz,3417.0
2016,10,Pure Leaf Unsweetened Tea 18.5oz,5117.0
2016,11,Pure Leaf Unsweetened Tea 18.5oz,5083.0
2016,12,Pure Leaf Unsweetened Tea 18.5oz,5066.0
2017,1,Pure Leaf Unsweetened Tea 18.5oz,5780.0
2017,2,Pure Leaf Unsweetened Tea 18.5oz,3910.0
2017,3,Pure Leaf Unsweetened Tea 18.5oz,4709.0
2017,4,Pure Leaf Unsweetened Tea 18.5oz,5610.0
2017,5,Pure Leaf Unsweetened Tea 18.5oz,5049.0
2017,6,Pure Leaf Unsweetened Tea 18.5oz,4675.0
2017,7,Pure Leaf Unsweetened Tea 18.5oz,4964.0
2017,8,Pure Leaf Unsweetened Tea 18.5oz,5134.0
2017,9,Pure Leaf Unsweetened Tea 18.5oz,3978.0
2017,10,Pure Leaf Unsweetened Tea 18.5oz,4165.0
2017,11,Pure Leaf Unsweetened Tea 18.5oz,4080.0
2017,12,Pure Leaf Unsweetened Tea 18.5oz,4114.0
2018,1,Pure Leaf Unsweetened Tea 18.5oz,4845.0
2018,2,Pure Leaf Unsweetened Tea 18.5oz,2329.0
2018,3,Pure Leaf Unsweetened Tea 18.5oz,4216.0
2018,4,Pure Leaf Unsweetened Tea 18.5oz,4930.0
2018,5,Pure Leaf Unsweetened Tea 18.5oz,4556.0
2018,6,Pure Leaf Unsweetened Tea 18.5oz,4012.0
2018,7,Pure Leaf Unsweetened Tea 18.5oz,3485.0
2018,8,Pure Leaf Unsweetened Tea 18.5oz,6120.0
2018,9,Pure Leaf Unsweetened Tea 18.5oz,4063.0
2018,10,Pure Leaf Unsweetened Tea 18.5oz,5457.0
2018,11,Pure Leaf Unsweetened Tea 18.5oz,5202.0
2018,12,Pure Leaf Unsweetened Tea 18.5oz,3995.0
2019,1,Pure Leaf Unsweetened Tea 18.5oz,4148.0
2019,2,Pure Leaf Unsweetened Tea 18.5oz,4165.0
2019,3,Pure Leaf Unsweetened Tea 18.5oz,3757.0
2019,4,Pure Leaf Unsweetened Tea 18.5oz,3655.0
2019,5,Pure Leaf Unsweetened Tea 18.5oz,6273.0
2019,6,Pure Leaf Unsweetened Tea 18.5oz,3740.0
2019,7,Pure Leaf Unsweetened Tea 18.5oz,5474.0
2019,8,Pure Leaf Unsweetened Tea 18.5oz,4590.0
2019,9,Pure Leaf Unsweetened Tea 18.5oz,4318.0
2019,10,Pure Leaf Unsweetened Tea 18.5oz,4420.0
2019,11,Pure Leaf Unsweetened Tea 18.5oz,5984.0
2019,12,Pure Leaf Unsweetened Tea 18.5oz,5185.0
2020,1,Pure Leaf Unsweetened Tea 18.5oz,3774.0
2020,2,Pure Leaf Unsweetened Tea 18.5oz,4862.0
2020,3,Pure Leaf Unsweetened Tea 18.5oz,4709.0
2020,4,Pure Leaf Unsweetened Tea 18.5oz,3961.0
2020,5,Pure Leaf Unsweetened Tea 18.5oz,5899.0
2020,6,Pure Leaf Unsweetened Tea 18.5oz,4063.0
2020,7,Pure Leaf Unsweetened Tea 18.5oz,4437.0
2020,8,Pure Leaf Unsweetened Tea 18.5oz,5338.0
2020,9,Pure Leaf Unsweetened Tea 18.5oz,5355.0
2020,10,Pure Leaf Unsweetened Tea 18.5oz,3842.0
2020,11,Pure Leaf Unsweetened Tea 18.5oz,4573.0
2020,12,Pure Leaf Unsweetened Tea 18.5oz,5168.0
2021,1,Pure Leaf Unsweetened Tea 18.5oz,2635.0
2014,1,Pure White Sugar Packets,1845.0
2014,2,Pure White Sugar Packets,3135.0
2014,3,Pure White Sugar Packets,4575.0
2014,4,Pure White Sugar Packets,3270.0
2014,5,Pure White Sugar Packets,3600.0
2014,6,Pure White Sugar Packets,3765.0
2014,7,Pure White Sugar Packets,4980.0
2014,8,Pure White Sugar Packets,5715.0
2014,9,Pure White Sugar Packets,3810.0
2014,10,Pure White Sugar Packets,4365.0
2014,11,Pure White Sugar Packets,4530.0
2014,12,Pure White Sugar Packets,4395.0
2015,1,Pure White Sugar Packets,4005.0
2015,2,Pure White Sugar Packets,3195.0
2015,3,Pure White Sugar Packets,4005.0
2015,4,Pure White Sugar Packets,3960.0
2015,5,Pure White Sugar Packets,5985.0
2015,6,Pure White Sugar Packets,3135.0
2015,7,Pure White Sugar Packets,4065.0
2015,8,Pure White Sugar Packets,3585.0
2015,9,Pure White Sugar Packets,4485.0
2015,10,Pure White Sugar Packets,3165.0
2015,11,Pure White Sugar Packets,4860.0
2015,12,Pure White Sugar Packets,3675.0
2016,1,Pure White Sugar Packets,3660.0
2016,2,Pure White Sugar Packets,3495.0
2016,3,Pure White Sugar Packets,3510.0
2016,4,Pure White Sugar Packets,3855.0
2016,5,Pure White Sugar Packets,5595.0
2016,6,Pure White Sugar Packets,5100.0
2016,7,Pure White Sugar Packets,5295.0
2016,8,Pure White Sugar Packets,3855.0
2016,9,Pure White Sugar Packets,3870.0
2016,10,Pure White Sugar Packets,3255.0
2016,11,Pure White Sugar Packets,5775.0
2016,12,Pure White Sugar Packets,2730.0
2017,1,Pure White Sugar Packets,2895.0
2017,2,Pure White Sugar Packets,1890.0
2017,3,Pure White Sugar Packets,3795.0
2017,4,Pure White Sugar Packets,3615.0
2017,5,Pure White Sugar Packets,3870.0
2017,6,Pure White Sugar Packets,4545.0
2017,7,Pure White Sugar Packets,4665.0
2017,8,Pure White Sugar Packets,3795.0
2017,9,Pure White Sugar Packets,3225.0
2017,10,Pure White Sugar Packets,3570.0
2017,11,Pure White Sugar Packets,4035.0
2017,12,Pure White Sugar Packets,4095.0
2018,1,Pure White Sugar Packets,5505.0
2018,2,Pure White Sugar Packets,4410.0
2018,3,Pure White Sugar Packets,3990.0
2018,4,Pure White Sugar Packets,3165.0
2018,5,Pure White Sugar Packets,3045.0
2018,6,Pure White Sugar Packets,4035.0
2018,7,Pure White Sugar Packets,4425.0
2018,8,Pure White Sugar Packets,4620.0
2018,9,Pure White Sugar Packets,2880.0
2018,10,Pure White Sugar Packets,4200.0
2018,11,Pure White Sugar Packets,4005.0
2018,12,Pure White Sugar Packets,3390.0
2019,1,Pure White Sugar Packets,5700.0
2019,2,Pure White Sugar Packets,4260.0
2019,3,Pure White Sugar Packets,3450.0
2019,4,Pure White Sugar Packets,3465.0
2019,5,Pure White Sugar Packets,3945.0
2019,6,Pure White Sugar Packets,3210.0
2019,7,Pure White Sugar Packets,4875.0
2019,8,Pure White Sugar Packets,4335.0
2019,9,Pure White Sugar Packets,3810.0
2019,10,Pure White Sugar Packets,4005.0
2019,11,Pure White Sugar Packets,4170.0
2019,12,Pure White Sugar Packets,3390.0
2020,1,Pure White Sugar Packets,3690.0
2020,2,Pure White Sugar Packets,3885.0
2020,3,Pure White Sugar Packets,3885.0
2020,4,Pure White Sugar Packets,3945.0
2020,5,Pure White Sugar Packets,3585.0
2020,6,Pure White Sugar Packets,2805.0
2020,7,Pure White Sugar Packets,3945.0
2020,8,Pure White Sugar Packets,3240.0
2020,9,Pure White Sugar Packets,3540.0
2020,10,Pure White Sugar Packets,4665.0
2020,11,Pure White Sugar Packets,4365.0
2020,12,Pure White Sugar Packets,4530.0
2021,1,Pure White Sugar Packets,3390.0
2014,1,Quaker Instant Oatmeal Maple Brn Sugar,1287.0
2014,2,Quaker Instant Oatmeal Maple Brn Sugar,3419.0
2014,3,Quaker Instant Oatmeal Maple Brn Sugar,2756.0
2014,4,Quaker Instant Oatmeal Maple Brn Sugar,2522.0
2014,5,Quaker Instant Oatmeal Maple Brn Sugar,4537.0
2014,6,Quaker Instant Oatmeal Maple Brn Sugar,2964.0
2014,7,Quaker Instant Oatmeal Maple Brn Sugar,3172.0
2014,8,Quaker Instant Oatmeal Maple Brn Sugar,3523.0
2014,9,Quaker Instant Oatmeal Maple Brn Sugar,3965.0
2014,10,Quaker Instant Oatmeal Maple Brn Sugar,3731.0
2014,11,Quaker Instant Oatmeal Maple Brn Sugar,3003.0
2014,12,Quaker Instant Oatmeal Maple Brn Sugar,3653.0
2015,1,Quaker Instant Oatmeal Maple Brn Sugar,4719.0
2015,2,Quaker Instant Oatmeal Maple Brn Sugar,3276.0
2015,3,Quaker Instant Oatmeal Maple Brn Sugar,4212.0
2015,4,Quaker Instant Oatmeal Maple Brn Sugar,2613.0
2015,5,Quaker Instant Oatmeal Maple Brn Sugar,4030.0
2015,6,Quaker Instant Oatmeal Maple Brn Sugar,3471.0
2015,7,Quaker Instant Oatmeal Maple Brn Sugar,3653.0
2015,8,Quaker Instant Oatmeal Maple Brn Sugar,2899.0
2015,9,Quaker Instant Oatmeal Maple Brn Sugar,3627.0
2015,10,Quaker Instant Oatmeal Maple Brn Sugar,2925.0
2015,11,Quaker Instant Oatmeal Maple Brn Sugar,3666.0
2015,12,Quaker Instant Oatmeal Maple Brn Sugar,3705.0
2016,1,Quaker Instant Oatmeal Maple Brn Sugar,3588.0
2016,2,Quaker Instant Oatmeal Maple Brn Sugar,3926.0
2016,3,Quaker Instant Oatmeal Maple Brn Sugar,3991.0
2016,4,Quaker Instant Oatmeal Maple Brn Sugar,2496.0
2016,5,Quaker Instant Oatmeal Maple Brn Sugar,3419.0
2016,6,Quaker Instant Oatmeal Maple Brn Sugar,3250.0
2016,7,Quaker Instant Oatmeal Maple Brn Sugar,4901.0
2016,8,Quaker Instant Oatmeal Maple Brn Sugar,3432.0
2016,9,Quaker Instant Oatmeal Maple Brn Sugar,3471.0
2016,10,Quaker Instant Oatmeal Maple Brn Sugar,3224.0
2016,11,Quaker Instant Oatmeal Maple Brn Sugar,5395.0
2016,12,Quaker Instant Oatmeal Maple Brn Sugar,3549.0
2017,1,Quaker Instant Oatmeal Maple Brn Sugar,4498.0
2017,2,Quaker Instant Oatmeal Maple Brn Sugar,3055.0
2017,3,Quaker Instant Oatmeal Maple Brn Sugar,3393.0
2017,4,Quaker Instant Oatmeal Maple Brn Sugar,3770.0
2017,5,Quaker Instant Oatmeal Maple Brn Sugar,3679.0
2017,6,Quaker Instant Oatmeal Maple Brn Sugar,4082.0
2017,7,Quaker Instant Oatmeal Maple Brn Sugar,4030.0
2017,8,Quaker Instant Oatmeal Maple Brn Sugar,4394.0
2017,9,Quaker Instant Oatmeal Maple Brn Sugar,4433.0
2017,10,Quaker Instant Oatmeal Maple Brn Sugar,3770.0
2017,11,Quaker Instant Oatmeal Maple Brn Sugar,3627.0
2017,12,Quaker Instant Oatmeal Maple Brn Sugar,4030.0
2018,1,Quaker Instant Oatmeal Maple Brn Sugar,3744.0
2018,2,Quaker Instant Oatmeal Maple Brn Sugar,2691.0
2018,3,Quaker Instant Oatmeal Maple Brn Sugar,2821.0
2018,4,Quaker Instant Oatmeal Maple Brn Sugar,3237.0
2018,5,Quaker Instant Oatmeal Maple Brn Sugar,4537.0
2018,6,Quaker Instant Oatmeal Maple Brn Sugar,2847.0
2018,7,Quaker Instant Oatmeal Maple Brn Sugar,3978.0
2018,8,Quaker Instant Oatmeal Maple Brn Sugar,3484.0
2018,9,Quaker Instant Oatmeal Maple Brn Sugar,4329.0
2018,10,Quaker Instant Oatmeal Maple Brn Sugar,4498.0
2018,11,Quaker Instant Oatmeal Maple Brn Sugar,4329.0
2018,12,Quaker Instant Oatmeal Maple Brn Sugar,3081.0
2019,1,Quaker Instant Oatmeal Maple Brn Sugar,3978.0
2019,2,Quaker Instant Oatmeal Maple Brn Sugar,3406.0
2019,3,Quaker Instant Oatmeal Maple Brn Sugar,3198.0
2019,4,Quaker Instant Oatmeal Maple Brn Sugar,3029.0
2019,5,Quaker Instant Oatmeal Maple Brn Sugar,4056.0
2019,6,Quaker Instant Oatmeal Maple Brn Sugar,3731.0
2019,7,Quaker Instant Oatmeal Maple Brn Sugar,3354.0
2019,8,Quaker Instant Oatmeal Maple Brn Sugar,3393.0
2019,9,Quaker Instant Oatmeal Maple Brn Sugar,2340.0
2019,10,Quaker Instant Oatmeal Maple Brn Sugar,3692.0
2019,11,Quaker Instant Oatmeal Maple Brn Sugar,4238.0
2019,12,Quaker Instant Oatmeal Maple Brn Sugar,2847.0
